name,nationality,team,maps,rounds,KD-diff,KD,rating,event,event_ID,Full name,Player ID,Full link
RiX,India,Wolves,2,43,-17,0.54,0.6,ESL One Cologne 2014,1444,Aakash 'RiX' More,2054,https://www.hltv.org/player/2054/rix
B1ad3,Ukraine,dAT,2,45,-18,0.5,0.59,ESL One Cologne 2014,1444,Andrey 'B1ad3' Gorodenskiy,472,https://www.hltv.org/player/472/b1ad3
bondik,Ukraine,dAT,2,45,-18,0.51,0.58,ESL One Cologne 2014,1444,Vladyslav 'bondik' Nechyporchuk,2131,https://www.hltv.org/player/2131/bondik
ub1que,Russia,dAT,2,45,-19,0.51,0.53,ESL One Cologne 2014,1444,Alexey 'ub1que' Polivanov,7405,https://www.hltv.org/player/7405/ub1que
Polly,Norway,London Conspiracy,2,39,-21,0.43,0.46,ESL One Cologne 2014,1444,PÃ¥l 'Polly' Kammen,3631,https://www.hltv.org/player/3631/polly
MithilF,India,Wolves,2,43,-23,0.41,0.45,ESL One Cologne 2014,1444,Mithil 'MithilF' Sawant,7817,https://www.hltv.org/player/7817/mithilf
SPUNJ,Australia,Vox Eminor,2,42,-24,0.33,0.4,ESL One Cologne 2014,1444,Chad 'SPUNJ' Burchill,8085,https://www.hltv.org/player/8085/spunj
Skurk,Norway,London Conspiracy,2,39,-25,0.31,0.33,ESL One Cologne 2014,1444,Bjoern 'Skurk' Maaren,5042,https://www.hltv.org/player/5042/skurk
prb,Norway,London Conspiracy,2,39,-25,0.32,0.3,ESL One Cologne 2014,1444,Preben 'prb' GammelsÃ¦ter,1040,https://www.hltv.org/player/1040/prb
topguN,Australia,Vox Eminor,2,42,-27,0.29,0.3,ESL One Cologne 2014,1444,Azad 'topguN' Orami,8086,https://www.hltv.org/player/8086/topgun
pashaBiceps,Poland,Virtus.pro,9,235,75,1.54,1.38,EMS One Katowice 2014,1333,JarosÅ‚aw 'pashaBiceps' JarzÄ…bkowski,317,https://www.hltv.org/player/317/pashabiceps
GeT_RiGhT,Sweden,Ninjas in Pyjamas,9,211,66,1.55,1.33,EMS One Katowice 2014,1333,Christopher 'GeT_RiGhT' Alesund,39,https://www.hltv.org/player/39/get-right
byali,Poland,Virtus.pro,9,235,68,1.5,1.31,EMS One Katowice 2014,1333,PaweÅ‚ 'byali' BieliÅ„ski,5386,https://www.hltv.org/player/5386/byali
cajunb,Denmark,Dignitas,6,141,28,1.3,1.27,EMS One Katowice 2014,1333,RenÃ© 'cajunb' Borg,2469,https://www.hltv.org/player/2469/cajunb
shox,France,Titan,3,74,17,1.35,1.26,EMS One Katowice 2014,1333,Richard 'shox' Papillon,1225,https://www.hltv.org/player/1225/shox
znajder,Sweden,fnatic,6,164,33,1.33,1.25,EMS One Katowice 2014,1333,Andreas 'znajder' Lindberg,3847,https://www.hltv.org/player/3847/znajder
flusha,Sweden,fnatic,6,164,31,1.27,1.25,EMS One Katowice 2014,1333,Robin 'flusha' RÃ¶nnquist,3055,https://www.hltv.org/player/3055/flusha
Snax,Poland,Virtus.pro,9,235,42,1.28,1.2,EMS One Katowice 2014,1333,Janusz 'Snax' Pogorzelski,2553,https://www.hltv.org/player/2553/snax
Dosia,Russia,HellRaisers,5,140,22,1.24,1.18,EMS One Katowice 2014,1333,Mihail 'Dosia' Stolyarov,735,https://www.hltv.org/player/735/dosia
NEO,Poland,Virtus.pro,9,235,40,1.29,1.16,EMS One Katowice 2014,1333,Filip 'NEO' Kubski,165,https://www.hltv.org/player/9261/lekr0
f0rest,Sweden,Ninjas in Pyjamas,9,211,30,1.21,1.16,EMS One Katowice 2014,1333,Patrik 'f0rest' Lindberg,29,https://www.hltv.org/player/29/f0rest
Xizt,Sweden,Ninjas in Pyjamas,9,211,32,1.25,1.15,EMS One Katowice 2014,1333,Richard 'Xizt' LandstrÃ¶m,884,https://www.hltv.org/player/884/xizt
gla1ve,Denmark,3DMAX,3,73,7,1.13,1.15,EMS One Katowice 2014,1333,Lukas 'gla1ve' Rossander,7412,https://www.hltv.org/player/7412/gla1ve
Xyp9x,Denmark,Dignitas,6,141,21,1.26,1.15,EMS One Katowice 2014,1333,Andreas 'Xyp9x' HÃ¸jsleth,4954,https://www.hltv.org/player/4954/xyp9x
swag,United States,Complexity,6,150,15,1.14,1.13,EMS One Katowice 2014,1333,Braxton 'swag' Pierce,5021,https://www.hltv.org/player/5021/swag
ScreaM,Belgium,Titan,3,74,12,1.28,1.13,EMS One Katowice 2014,1333,Adil 'ScreaM' Benrlitom,7390,https://www.hltv.org/player/7390/scream
kUcheR,Russia,HellRaisers,5,140,10,1.11,1.12,EMS One Katowice 2014,1333,Emil 'kUcheR' Akhundov,302,https://www.hltv.org/player/302/kucher
dennis,Sweden,LGB,8,219,24,1.17,1.12,EMS One Katowice 2014,1333,Dennis 'dennis' Edman,1146,https://www.hltv.org/player/1146/dennis
topguN,Australia,Vox Eminor,2,52,2,1.05,1.11,EMS One Katowice 2014,1333,Azad 'topguN' Orami,8086,https://www.hltv.org/player/8086/topgun
device,Denmark,Dignitas,6,141,7,1.07,1.1,EMS One Katowice 2014,1333,Nicolai 'device' Reedtz,7592,https://www.hltv.org/player/7592/device
apEX,France,LDLC,5,124,1,1.01,1.07,EMS One Katowice 2014,1333,Dan 'apEX' Madesclaire,7322,https://www.hltv.org/player/7322/apex
starix,Ukraine,Natus Vincere,2,53,6,1.18,1.05,EMS One Katowice 2014,1333,Sergey 'starix' Ischuk,303,https://www.hltv.org/player/303/starix
KRIMZ,Sweden,LGB,8,219,-1,0.99,1.04,EMS One Katowice 2014,1333,Freddy 'KRIMZ' Johansson,7528,https://www.hltv.org/player/7528/krimz
dupreeh,Denmark,Dignitas,6,141,11,1.12,1.04,EMS One Katowice 2014,1333,Peter 'dupreeh' Rasmussen,7398,https://www.hltv.org/player/7398/dupreeh
LEGIJA,Germany,MOUZ,2,46,-1,0.97,1.04,EMS One Katowice 2014,1333,Nikola 'LEGIJA' NiniÄ‡,3252,https://www.hltv.org/player/3252/legija
kennyS,France,Clan-Mystik,3,79,6,1.11,1.03,EMS One Katowice 2014,1333,Kenny 'kennyS' Schrub,7167,https://www.hltv.org/player/7167/kennys
DaZeD,United States,iBUYPOWER,2,53,2,1.05,1.03,EMS One Katowice 2014,1333,Sam 'DaZeD' Marine,7347,https://www.hltv.org/player/7347/dazed
Maniac,Switzerland,LDLC,5,124,-1,0.99,1.02,EMS One Katowice 2014,1333,Mathieu 'Maniac' Quiquerez,823,https://www.hltv.org/player/823/maniac
karrigan,Denmark,Reason,3,74,-2,0.96,1.02,EMS One Katowice 2014,1333,Finn 'karrigan' Andersen,429,https://www.hltv.org/player/429/karrigan
smF,Denmark,Reason,3,74,-1,0.98,1.01,EMS One Katowice 2014,1333,Danni 'smF' Dyg,7414,https://www.hltv.org/player/7414/smf
JW,Sweden,fnatic,6,164,6,1.05,1.01,EMS One Katowice 2014,1333,Jesper 'JW' Wecksell,3849,https://www.hltv.org/player/3849/jw
friberg,Sweden,Ninjas in Pyjamas,9,211,0,1.0,1.01,EMS One Katowice 2014,1333,Adam 'friberg' Friberg,7148,https://www.hltv.org/player/7148/friberg
Happy,France,LDLC,5,124,2,1.02,1.01,EMS One Katowice 2014,1333,Vincent 'Happy' Schopenhauer,7429,https://www.hltv.org/player/7429/happy
EXR,Denmark,Reason,3,74,-4,0.93,1.0,EMS One Katowice 2014,1333,Nikolaj 'EXR' Therkildsen,2881,https://www.hltv.org/player/2881/exr
Zeus,Ukraine,Natus Vincere,2,53,-2,0.95,0.99,EMS One Katowice 2014,1333,Danylo 'Zeus' Teslenko,484,https://www.hltv.org/player/484/zeus
olofmeister,Sweden,LGB,8,219,2,1.01,0.99,EMS One Katowice 2014,1333,Olof 'olofmeister' Kajbjer,885,https://www.hltv.org/player/885/olofmeister
kioShiMa,France,Clan-Mystik,3,79,0,1.0,0.97,EMS One Katowice 2014,1333,Fabien 'kioShiMa' Fiey,4959,https://www.hltv.org/player/4959/kioshima
Fifflaren,Sweden,Ninjas in Pyjamas,9,211,1,1.01,0.96,EMS One Katowice 2014,1333,Robin 'Fifflaren' Johansson,7147,https://www.hltv.org/player/7147/fifflaren
Edward,Ukraine,Natus Vincere,2,53,-1,0.97,0.96,EMS One Katowice 2014,1333,Ioann 'Edward' Sukhariev,483,https://www.hltv.org/player/483/edward
markeloff,Ukraine,HellRaisers,5,140,-4,0.96,0.95,EMS One Katowice 2014,1333,Yegor 'markeloff' Markelov,338,https://www.hltv.org/player/338/markeloff
AZR,Australia,Vox Eminor,2,52,-4,0.9,0.93,EMS One Katowice 2014,1333,Aaron 'AZR' Ward,8082,https://www.hltv.org/player/8082/azr
twist,Sweden,LGB,8,219,-12,0.92,0.92,EMS One Katowice 2014,1333,Simon 'twist' Eliasson,7443,https://www.hltv.org/player/7443/twist
SnypeR,Australia,Vox Eminor,2,52,-4,0.9,0.92,EMS One Katowice 2014,1333,Iain 'SnypeR' Turner,8084,https://www.hltv.org/player/8084/snyper
raalz,Denmark,3DMAX,3,73,-5,0.9,0.92,EMS One Katowice 2014,1333,Rasmus 'raalz' Steensborg,2898,https://www.hltv.org/player/2898/raalz
seized,Russia,Natus Vincere,2,53,-3,0.91,0.91,EMS One Katowice 2014,1333,Denis 'seized' Kostin,3347,https://www.hltv.org/player/3347/seized
MSL,Denmark,3DMAX,3,73,-9,0.84,0.91,EMS One Katowice 2014,1333,Mathias 'MSL' Lauridsen,7156,https://www.hltv.org/player/7156/msl
Pimp,Denmark,3DMAX,3,73,-4,0.92,0.91,EMS One Katowice 2014,1333,Jacob 'Pimp' Winneche,7154,https://www.hltv.org/player/7154/pimp
adreN,United States,iBUYPOWER,2,53,-3,0.91,0.89,EMS One Katowice 2014,1333,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren
SmithZz,France,Titan,3,74,-7,0.87,0.88,EMS One Katowice 2014,1333,Edouard 'SmithZz' Dubourdeaux,7170,https://www.hltv.org/player/7170/smithzz
NBK-,France,Titan,3,74,-7,0.86,0.88,EMS One Katowice 2014,1333,Nathan 'NBK-' Schmitt,7168,https://www.hltv.org/player/7168/nbk
Friis,Denmark,Reason,3,74,-8,0.84,0.87,EMS One Katowice 2014,1333,Michael 'Friis' JÃ¸rgensen,7,https://www.hltv.org/player/7/friis
GuardiaN,Slovakia,Natus Vincere,2,53,-7,0.81,0.86,EMS One Katowice 2014,1333,Ladislav 'GuardiaN' KovÃ¡cs,2757,https://www.hltv.org/player/2757/guardian
cype,Sweden,LGB,8,219,-21,0.86,0.86,EMS One Katowice 2014,1333,Isak 'cype' Rydman,7445,https://www.hltv.org/player/7445/cype
TaZ,Poland,Virtus.pro,9,235,-19,0.87,0.85,EMS One Katowice 2014,1333,Wiktor 'TaZ' Wojtas,161,https://www.hltv.org/player/161/taz
Havoc,Australia,Vox Eminor,2,52,-7,0.82,0.85,EMS One Katowice 2014,1333,Luke 'Havoc' Paton,8083,https://www.hltv.org/player/8083/havoc
n0thing,United States,Complexity,6,150,-14,0.87,0.84,EMS One Katowice 2014,1333,Jordan 'n0thing' Gilbert,203,https://www.hltv.org/player/203/n0thing
Hiko,United States,Complexity,6,150,-15,0.86,0.84,EMS One Katowice 2014,1333,Spencer 'Hiko' Martin,2644,https://www.hltv.org/player/2644/hiko
SEMPHIS,Canada,Complexity,6,150,-20,0.84,0.84,EMS One Katowice 2014,1333,Kory 'SEMPHIS' Friesen,1915,https://www.hltv.org/coach/1915/semphis
anger,United States,iBUYPOWER,2,53,-11,0.73,0.83,EMS One Katowice 2014,1333,Todd 'anger' Williams,7438,https://www.hltv.org/player/7438/anger
ANGE1,Ukraine,HellRaisers,5,140,-16,0.84,0.82,EMS One Katowice 2014,1333,Kirill 'ANGE1' Karasiow,339,https://www.hltv.org/player/339/ange1
AZK,Canada,iBUYPOWER,2,53,-7,0.83,0.82,EMS One Katowice 2014,1333,Keven 'AZK' Lariviere,7434,https://www.hltv.org/player/7434/azk
Skadoodle,United States,iBUYPOWER,2,53,-8,0.79,0.81,EMS One Katowice 2014,1333,Tyler 'Skadoodle' Latham,7440,https://www.hltv.org/player/7440/skadoodle
seang@res,United States,Complexity,6,150,-24,0.79,0.8,EMS One Katowice 2014,1333,Sean 'seang@res' Gares,1916,https://www.hltv.org/player/1916/seangres
GMX,France,Clan-Mystik,3,79,-14,0.78,0.8,EMS One Katowice 2014,1333,Robin 'GMX' Stahmer,7565,https://www.hltv.org/player/7565/gmx
Sf,France,Clan-Mystik,3,79,-14,0.77,0.8,EMS One Katowice 2014,1333,Sean 'Gratisfaction' Kaiwai,9686,https://www.hltv.org/player/9686/gratisfaction
aizy,Denmark,3DMAX,3,73,-12,0.77,0.8,EMS One Katowice 2014,1333,Philip 'aizy' Aistrup,8095,https://www.hltv.org/player/8095/aizy
chrisJ,Netherlands,MOUZ,2,46,-8,0.79,0.79,EMS One Katowice 2014,1333,Chris 'chrisJ' de Jong,2730,https://www.hltv.org/player/2730/chrisj
pronax,Sweden,fnatic,6,164,-29,0.74,0.78,EMS One Katowice 2014,1333,Markus 'pronax' Wallsten,41,https://www.hltv.org/player/41/pronax
Ex6TenZ,Belgium,Titan,3,74,-10,0.78,0.77,EMS One Katowice 2014,1333,KÃ©vin 'Ex6TenZ' Droolans,7166,https://www.hltv.org/player/7166/ex6tenz
FeTiSh,Denmark,Dignitas,6,141,-32,0.68,0.77,EMS One Katowice 2014,1333,Henrik 'FeTiSh' Christensen,7582,https://www.hltv.org/player/7582/fetish
Devilwalk,Sweden,fnatic,6,164,-29,0.73,0.76,EMS One Katowice 2014,1333,Jonatan 'Devilwalk' Lundberg,7378,https://www.hltv.org/player/7378/devilwalk
AdreN,Kazakhstan,HellRaisers,5,140,-31,0.69,0.75,EMS One Katowice 2014,1333,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren
HaRts,France,Clan-Mystik,3,79,-15,0.74,0.75,EMS One Katowice 2014,1333,Michael 'HaRts' Zanatta,156,https://www.hltv.org/player/156/harts
cadiaN,Denmark,MOUZ,2,46,-14,0.63,0.72,EMS One Katowice 2014,1333,Casper 'cadiaN' MÃ¸ller,7964,https://www.hltv.org/player/7964/cadian
KQLY,France,LDLC,5,124,-40,0.61,0.69,EMS One Katowice 2014,1333,Hovik 'KQLY' Tovmassian,7833,https://www.hltv.org/player/7833/kqly
LOMME,Denmark,Reason,3,74,-21,0.62,0.67,EMS One Katowice 2014,1333,Frederik 'LOMME' Nielsen,1889,https://www.hltv.org/player/1889/lomme
Uzzziii,France,LDLC,5,124,-43,0.57,0.65,EMS One Katowice 2014,1333,Kevin 'Uzzziii' Vernel,7391,https://www.hltv.org/player/7391/uzzziii
tiziaN,Germany,MOUZ,2,46,-19,0.51,0.54,EMS One Katowice 2014,1333,Tizian 'tiziaN' Feldbusch,5796,https://www.hltv.org/player/5796/tizian
tabseN,Germany,MOUZ,2,46,-22,0.42,0.46,EMS One Katowice 2014,1333,Johannes 'tabseN' Wodarz,5794,https://www.hltv.org/player/5794/tabsen
SPUNJ,Australia,Vox Eminor,2,52,-28,0.38,0.44,EMS One Katowice 2014,1333,Chad 'SPUNJ' Burchill,8085,https://www.hltv.org/player/8085/spunj
JW,Sweden,fnatic,10,243,59,1.39,1.26,DreamHack Winter 2013,1270,Jesper 'JW' Wecksell,3849,https://www.hltv.org/player/3849/jw
COLON,Denmark,Reason,3,75,18,1.41,1.25,DreamHack Winter 2013,1270,Morten 'COLON' Johansen,515,https://www.hltv.org/player/515/colon
Snax,Poland,UniversalSoldiers,3,74,13,1.26,1.22,DreamHack Winter 2013,1270,Janusz 'Snax' Pogorzelski,2553,https://www.hltv.org/player/2553/snax
Hiko,United States,Complexity,7,173,33,1.29,1.21,DreamHack Winter 2013,1270,Spencer 'Hiko' Martin,2644,https://www.hltv.org/player/2644/hiko
znajder,Sweden,fnatic,10,243,48,1.31,1.2,DreamHack Winter 2013,1270,Andreas 'znajder' Lindberg,3847,https://www.hltv.org/player/3847/znajder
flusha,Sweden,fnatic,10,243,44,1.29,1.19,DreamHack Winter 2013,1270,Robin 'flusha' RÃ¶nnquist,3055,https://www.hltv.org/player/3055/flusha
Xyp9x,Denmark,CPH Wolves,5,121,15,1.2,1.18,DreamHack Winter 2013,1270,Andreas 'Xyp9x' HÃ¸jsleth,4954,https://www.hltv.org/player/4954/xyp9x
seized,Russia,Natus Vincere,2,54,6,1.14,1.18,DreamHack Winter 2013,1270,Denis 'seized' Kostin,3347,https://www.hltv.org/player/3347/seized
dennis,Sweden,LGB,6,155,26,1.29,1.16,DreamHack Winter 2013,1270,Dennis 'dennis' Edman,1146,https://www.hltv.org/player/1146/dennis
Nico,Denmark,CPH Wolves,5,121,20,1.29,1.14,DreamHack Winter 2013,1270,Nico 'nicoodoz' Tamjidi,13602,https://www.hltv.org/player/13602/nicoodoz
f0rest,Sweden,Ninjas in Pyjamas,11,269,38,1.24,1.13,DreamHack Winter 2013,1270,Patrik 'f0rest' Lindberg,29,https://www.hltv.org/player/29/f0rest
SmithZz,France,VeryGames,9,222,14,1.09,1.11,DreamHack Winter 2013,1270,Edouard 'SmithZz' Dubourdeaux,7170,https://www.hltv.org/player/7170/smithzz
GeT_RiGhT,Sweden,Ninjas in Pyjamas,11,269,25,1.14,1.11,DreamHack Winter 2013,1270,Christopher 'GeT_RiGhT' Alesund,39,https://www.hltv.org/player/39/get-right
cadiaN,Denmark,Xapso,2,45,3,1.1,1.1,DreamHack Winter 2013,1270,Casper 'cadiaN' MÃ¸ller,7964,https://www.hltv.org/player/7964/cadian
Maniac,Switzerland,Recursive,6,162,7,1.06,1.1,DreamHack Winter 2013,1270,Mathieu 'Maniac' Quiquerez,823,https://www.hltv.org/player/823/maniac
n0thing,United States,Complexity,7,173,14,1.12,1.1,DreamHack Winter 2013,1270,Jordan 'n0thing' Gilbert,203,https://www.hltv.org/player/203/n0thing
friberg,Sweden,Ninjas in Pyjamas,11,269,30,1.17,1.1,DreamHack Winter 2013,1270,Adam 'friberg' Friberg,7148,https://www.hltv.org/player/7148/friberg
shox,France,VeryGames,9,222,19,1.14,1.08,DreamHack Winter 2013,1270,Richard 'shox' Papillon,1225,https://www.hltv.org/player/1225/shox
Happy,France,Recursive,6,162,10,1.09,1.08,DreamHack Winter 2013,1270,Vincent 'Happy' Schopenhauer,7429,https://www.hltv.org/player/7429/happy
SEMPHIS,Canada,Complexity,7,173,18,1.16,1.08,DreamHack Winter 2013,1270,Kory 'SEMPHIS' Friesen,1915,https://www.hltv.org/coach/1915/semphis
AdreN,Kazakhstan,Astana Dragons,6,155,6,1.05,1.07,DreamHack Winter 2013,1270,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren
twist,Sweden,SK,2,46,2,1.06,1.06,DreamHack Winter 2013,1270,Simon 'twist' Eliasson,7443,https://www.hltv.org/player/7443/twist
EXR,Denmark,Reason,3,75,7,1.15,1.05,DreamHack Winter 2013,1270,Nikolaj 'EXR' Therkildsen,2881,https://www.hltv.org/player/2881/exr
dupreeh,Denmark,CPH Wolves,5,121,6,1.07,1.04,DreamHack Winter 2013,1270,Peter 'dupreeh' Rasmussen,7398,https://www.hltv.org/player/7398/dupreeh
olofmeister,Sweden,LGB,6,155,9,1.08,1.04,DreamHack Winter 2013,1270,Olof 'olofmeister' Kajbjer,885,https://www.hltv.org/player/885/olofmeister
markeloff,Ukraine,Astana Dragons,6,155,10,1.1,1.03,DreamHack Winter 2013,1270,Yegor 'markeloff' Markelov,338,https://www.hltv.org/player/338/markeloff
pashaBiceps,Poland,UniversalSoldiers,3,74,5,1.1,1.03,DreamHack Winter 2013,1270,JarosÅ‚aw 'pashaBiceps' JarzÄ…bkowski,317,https://www.hltv.org/player/317/pashabiceps
SKYTTEN,Sweden,LGB,6,155,6,1.06,1.03,DreamHack Winter 2013,1270,Alexander 'SKYTTEN' Carlsson,2398,https://www.hltv.org/player/2398/skytten
Maikelele,Sweden,LGB,6,155,6,1.06,1.02,DreamHack Winter 2013,1270,Mikail 'Maikelele' Bill,1045,https://www.hltv.org/player/1045/maikelele
raalz,Denmark,n!faculty,3,67,1,1.02,1.01,DreamHack Winter 2013,1270,Rasmus 'raalz' Steensborg,2898,https://www.hltv.org/player/2898/raalz
Dosia,Russia,Astana Dragons,6,155,5,1.05,1.01,DreamHack Winter 2013,1270,Mihail 'Dosia' Stolyarov,735,https://www.hltv.org/player/735/dosia
apEX,France,Clan-Mystik,3,70,0,1.0,1.01,DreamHack Winter 2013,1270,Dan 'apEX' Madesclaire,7322,https://www.hltv.org/player/7322/apex
KQLY,France,Clan-Mystik,3,70,-4,0.92,1.01,DreamHack Winter 2013,1270,Hovik 'KQLY' Tovmassian,7833,https://www.hltv.org/player/7833/kqly
Xizt,Sweden,Ninjas in Pyjamas,11,269,14,1.08,1.01,DreamHack Winter 2013,1270,Richard 'Xizt' LandstrÃ¶m,884,https://www.hltv.org/player/884/xizt
NEO,Poland,UniversalSoldiers,3,74,2,1.04,0.99,DreamHack Winter 2013,1270,Filip 'NEO' Kubski,165,https://www.hltv.org/player/9261/lekr0
FeTiSh,Denmark,CPH Wolves,5,121,4,1.05,0.99,DreamHack Winter 2013,1270,Henrik 'FeTiSh' Christensen,7582,https://www.hltv.org/player/7582/fetish
Ex6TenZ,Belgium,VeryGames,9,222,4,1.03,0.97,DreamHack Winter 2013,1270,KÃ©vin 'Ex6TenZ' Droolans,7166,https://www.hltv.org/player/7166/ex6tenz
Fifflaren,Sweden,Ninjas in Pyjamas,11,269,1,1.01,0.96,DreamHack Winter 2013,1270,Robin 'Fifflaren' Johansson,7147,https://www.hltv.org/player/7147/fifflaren
ANGE1,Ukraine,Astana Dragons,6,155,-13,0.88,0.96,DreamHack Winter 2013,1270,Kirill 'ANGE1' Karasiow,339,https://www.hltv.org/player/339/ange1
NBK-,France,VeryGames,9,222,-11,0.93,0.93,DreamHack Winter 2013,1270,Nathan 'NBK-' Schmitt,7168,https://www.hltv.org/player/7168/nbk
DaZeD,United States,iBUYPOWER,2,49,-4,0.88,0.93,DreamHack Winter 2013,1270,Sam 'DaZeD' Marine,7347,https://www.hltv.org/player/7347/dazed
kennyS,France,Recursive,6,162,-9,0.92,0.93,DreamHack Winter 2013,1270,Kenny 'kennyS' Schrub,7167,https://www.hltv.org/player/7167/kennys
karrigan,Denmark,n!faculty,3,67,-3,0.94,0.92,DreamHack Winter 2013,1270,Finn 'karrigan' Andersen,429,https://www.hltv.org/player/429/karrigan
ScreaM,Belgium,VeryGames,9,222,-11,0.93,0.92,DreamHack Winter 2013,1270,Adil 'ScreaM' Benrlitom,7390,https://www.hltv.org/player/7390/scream
swag,United States,Complexity,7,173,-7,0.94,0.92,DreamHack Winter 2013,1270,Braxton 'swag' Pierce,5021,https://www.hltv.org/player/5021/swag
KRIMZ,Sweden,LGB,6,155,-11,0.89,0.92,DreamHack Winter 2013,1270,Freddy 'KRIMZ' Johansson,7528,https://www.hltv.org/player/7528/krimz
aizy,Denmark,Xapso,2,45,-3,0.91,0.92,DreamHack Winter 2013,1270,Philip 'aizy' Aistrup,8095,https://www.hltv.org/player/8095/aizy
GMX,France,Recursive,6,162,-16,0.86,0.91,DreamHack Winter 2013,1270,Robin 'GMX' Stahmer,7565,https://www.hltv.org/player/7565/gmx
Devilwalk,Sweden,fnatic,10,243,-7,0.95,0.91,DreamHack Winter 2013,1270,Jonatan 'Devilwalk' Lundberg,7378,https://www.hltv.org/player/7378/devilwalk
pronax,Sweden,fnatic,10,243,-10,0.94,0.91,DreamHack Winter 2013,1270,Markus 'pronax' Wallsten,41,https://www.hltv.org/player/41/pronax
device,Denmark,CPH Wolves,5,121,-9,0.89,0.9,DreamHack Winter 2013,1270,Nicolai 'device' Reedtz,7592,https://www.hltv.org/player/7592/device
Delpan,Sweden,SK,2,46,-8,0.79,0.89,DreamHack Winter 2013,1270,Marcus 'Delpan' Larsson,438,https://www.hltv.org/player/438/delpan
smF,Denmark,Reason,3,75,-7,0.86,0.87,DreamHack Winter 2013,1270,Danni 'smF' Dyg,7414,https://www.hltv.org/player/7414/smf
byali,Poland,UniversalSoldiers,3,74,-8,0.83,0.87,DreamHack Winter 2013,1270,PaweÅ‚ 'byali' BieliÅ„ski,5386,https://www.hltv.org/player/5386/byali
Uzzziii,France,Recursive,6,162,-25,0.79,0.86,DreamHack Winter 2013,1270,Kevin 'Uzzziii' Vernel,7391,https://www.hltv.org/player/7391/uzzziii
gla1ve,Denmark,n!faculty,3,67,-8,0.82,0.85,DreamHack Winter 2013,1270,Lukas 'gla1ve' Rossander,7412,https://www.hltv.org/player/7412/gla1ve
Pimp,Denmark,n!faculty,3,67,-7,0.85,0.84,DreamHack Winter 2013,1270,Jacob 'Pimp' Winneche,7154,https://www.hltv.org/player/7154/pimp
MSL,Denmark,Reason,3,75,-12,0.8,0.83,DreamHack Winter 2013,1270,Mathias 'MSL' Lauridsen,7156,https://www.hltv.org/player/7156/msl
LOMME,Denmark,Reason,3,75,-11,0.78,0.83,DreamHack Winter 2013,1270,Frederik 'LOMME' Nielsen,1889,https://www.hltv.org/player/1889/lomme
ceh9,Ukraine,Natus Vincere,2,54,-6,0.83,0.82,DreamHack Winter 2013,1270,Arseny 'ceh9' Trynozhenko,301,https://www.hltv.org/player/301/ceh9
cajunb,Denmark,n!faculty,3,67,-7,0.84,0.82,DreamHack Winter 2013,1270,RenÃ© 'cajunb' Borg,2469,https://www.hltv.org/player/2469/cajunb
anger,United States,iBUYPOWER,2,49,-11,0.72,0.8,DreamHack Winter 2013,1270,Todd 'anger' Williams,7438,https://www.hltv.org/player/7438/anger
kUcheR,Russia,Astana Dragons,6,155,-28,0.76,0.8,DreamHack Winter 2013,1270,Emil 'kUcheR' Akhundov,302,https://www.hltv.org/player/302/kucher
AZK,Canada,iBUYPOWER,2,49,-13,0.68,0.79,DreamHack Winter 2013,1270,Keven 'AZK' Lariviere,7434,https://www.hltv.org/player/7434/azk
centeks,Norway,Xapso,2,45,-9,0.73,0.78,DreamHack Winter 2013,1270,Stian 'centeks' Ledal,7262,https://www.hltv.org/player/7262/centeks
Skadoodle,United States,iBUYPOWER,2,49,-9,0.76,0.76,DreamHack Winter 2013,1270,Tyler 'Skadoodle' Latham,7440,https://www.hltv.org/player/7440/skadoodle
seang@res,United States,Complexity,7,173,-33,0.73,0.76,DreamHack Winter 2013,1270,Sean 'seang@res' Gares,1916,https://www.hltv.org/player/1916/seangres
Zeus,Ukraine,Natus Vincere,2,54,-14,0.69,0.74,DreamHack Winter 2013,1270,Danylo 'Zeus' Teslenko,484,https://www.hltv.org/player/484/zeus
kioShiMa,France,Clan-Mystik,3,70,-17,0.66,0.74,DreamHack Winter 2013,1270,Fabien 'kioShiMa' Fiey,4959,https://www.hltv.org/player/4959/kioshima
TaZ,Poland,UniversalSoldiers,3,74,-17,0.69,0.72,DreamHack Winter 2013,1270,Wiktor 'TaZ' Wojtas,161,https://www.hltv.org/player/161/taz
adreN,United States,iBUYPOWER,2,49,-12,0.67,0.72,DreamHack Winter 2013,1270,Dauren 'AdreN' Kystaubayev,334,https://www.hltv.org/player/334/adren
